pantun_id,line1,line2,line3,line4,region,theme,is_complete,full_text
2605,"Budak-budak kupas bawang,",Taruh mari di dalam mangkuk;,"Jangan bawa resmi keluang,",Tak boleh tengok buah di pokok.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak kupas bawang, Taruh mari di dalam mangkuk;; Jangan bawa resmi keluang, Tak boleh tengok buah di pokok."
2606,"Budak-budak gali cacing,",Gali mari bawah tempurung;,"Kalau tak kenal mata dacing,",Lagi ditimbang baik diborong.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak gali cacing, Gali mari bawah tempurung;; Kalau tak kenal mata dacing, Lagi ditimbang baik diborong."
2607,"Budak-budak bermain tombak,",Tombak diikat dengan rantai;,Kalau kutakut dilambung ombak.,Tidak kuberumah di tepi pantai.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak bermain tombak, Tombak diikat dengan rantai;; Kalau kutakut dilambung ombak. Tidak kuberumah di tepi pantai."
2608,Budak-budak beli terung.,Kalau terung dimasak minyak:,Lagi ditimbang baik diborong.,Kalau ditimbang untung tak banyak.,Johor dan Melaka,Nasihat & Moral,True,Budak-budak beli terung. Kalau terung dimasak minyak:; Lagi ditimbang baik diborong. Kalau ditimbang untung tak banyak.
2609,"Budak-budak bermain panah,",Main panah tanah seberang;,Semua pokok tumbuh di tanah.,Api-api tumbuh di cabang.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak bermain panah, Main panah tanah seberang;; Semua pokok tumbuh di tanah. Api-api tumbuh di cabang."
2610,"Budak-budak atas jambatan,",Campak batu seorang satu;,"Ramai duduk di medan,",Campak pantun seorang satu.,Johor dan Melaka,Nasihat & Moral,True,"Budak-budak atas jambatan, Campak batu seorang satu;; Ramai duduk di medan, Campak pantun seorang satu."
2611,"Bukan parang baru ditempa,",Parang ada dari dahulu;,"Bukan sekarang baru berjumpa,",Memang dijanji tatkala dahulu.,Johor dan Melaka,Nasihat & Moral,True,"Bukan parang baru ditempa, Parang ada dari dahulu;; Bukan sekarang baru berjumpa, Memang dijanji tatkala dahulu."
2612,"Bukan salak dari Jambi,",Salak jatuh dari puan;,"Bukan talak di tangan kami,",Talak berada di tangan tuan.,Johor dan Melaka,Nasihat & Moral,True,"Bukan salak dari Jambi, Salak jatuh dari puan;; Bukan talak di tangan kami, Talak berada di tangan tuan."
2613,"Bukit Beguk barat Melaka,",Anjing menyalak ayam hutan;,"Buah jarak tidak kusangka,",Jarak menjadi buah rambutan.,Johor dan Melaka,Nasihat & Moral,True,"Bukit Beguk barat Melaka, Anjing menyalak ayam hutan;; Buah jarak tidak kusangka, Jarak menjadi buah rambutan."
2614,"Bukit Tinggi tepi kota,",Nampak dari tanah tambak;,"Harimau tak bergigi jangan dikata,",Dinyoyot-nyoyot ditelan jugak.,Johor dan Melaka,Nasihat & Moral,True,"Bukit Tinggi tepi kota, Nampak dari tanah tambak;; Harimau tak bergigi jangan dikata, Dinyoyot-nyoyot ditelan jugak."
2615,"Bulan mengambang embun menitik,",Cahaya sampai serata dunia;,"Pokok cantik buah sebiji,",Bila gugur masam rasanya.,Johor dan Melaka,Nasihat & Moral,True,"Bulan mengambang embun menitik, Cahaya sampai serata dunia;; Pokok cantik buah sebiji, Bila gugur masam rasanya."
2616,Bulan purnama indah mengambang.,Nampak dari Tanjung Bidara;,"Sudah lama saya berdagang,",Mencari lain belum berjumpa.,Johor dan Melaka,Nasihat & Moral,True,"Bulan purnama indah mengambang. Nampak dari Tanjung Bidara;; Sudah lama saya berdagang, Mencari lain belum berjumpa."
2617,"Bulan terang menembak camar,",Camar ditembak celah batu;,"Budak berdua memang dilamar,",Tidaklah adik abang malu.,Johor dan Melaka,Nasihat & Moral,True,"Bulan terang menembak camar, Camar ditembak celah batu;; Budak berdua memang dilamar, Tidaklah adik abang malu."
2618,"Buluh aur jangan dibelah,",Titi dibuat berikat akar;,"Teguh setia tidak berubah,",Janji ikrar jangan bertukar.,Johor dan Melaka,Nasihat & Moral,True,"Buluh aur jangan dibelah, Titi dibuat berikat akar;; Teguh setia tidak berubah, Janji ikrar jangan bertukar."
2619,"Buluh ditutuh dibuat sangkar,",Hendak menyangkar burung nuri;,"Langit runtuh bumi terbakar,",Ke mana awak melari diri?,Johor dan Melaka,Nasihat & Moral,True,"Buluh ditutuh dibuat sangkar, Hendak menyangkar burung nuri;; Langit runtuh bumi terbakar, Ke mana awak melari diri?"
2620,"Bunga Cina kembang sejemput,",Siapa cakap melarangkannya;,"Yang empunya datang menjemput,",Siapa cakap melarangkannya.,Johor dan Melaka,Nasihat & Moral,True,"Bunga Cina kembang sejemput, Siapa cakap melarangkannya;; Yang empunya datang menjemput, Siapa cakap melarangkannya."
2621,"Bunga kelapa berikat benang,",Diikat-ikat diberikan saya;,"Diri siapa tak mahu senang,",Sudah nasib apakan daya.,Johor dan Melaka,Nasihat & Moral,True,"Bunga kelapa berikat benang, Diikat-ikat diberikan saya;; Diri siapa tak mahu senang, Sudah nasib apakan daya."
2622,"Bunga kenanga bunga kenangan,",Kenangan Uda bersama Dara;,"Seribu tahun dalam kehilangan,",Namun lupa tidak ketara.,Johor dan Melaka,Nasihat & Moral,True,"Bunga kenanga bunga kenangan, Kenangan Uda bersama Dara;; Seribu tahun dalam kehilangan, Namun lupa tidak ketara."
2623,"Bunga lada tangkainya sama,",Petik setangkai kembang melati;,"Adinda berjanji terlalu lama,",Tidak sanggup kanda menanti.,Johor dan Melaka,Nasihat & Moral,True,"Bunga lada tangkainya sama, Petik setangkai kembang melati;; Adinda berjanji terlalu lama, Tidak sanggup kanda menanti."
2624,"Bunga lalang berikat benang,",Bungkus mari dengan kain;,"Rimau diam nampak senang,",Jangan tepuk nak buat main.,Johor dan Melaka,Nasihat & Moral,True,"Bunga lalang berikat benang, Bungkus mari dengan kain;; Rimau diam nampak senang, Jangan tepuk nak buat main."
2625,"Bunga melur bunga melati,",Ketiga dengan bunga kertas;,"Dari telur lagi dinanti,",Inikan pula sudah menetas.,Johor dan Melaka,Nasihat & Moral,True,"Bunga melur bunga melati, Ketiga dengan bunga kertas;; Dari telur lagi dinanti, Inikan pula sudah menetas."
2626,"Bunga ros dalam pasu,",Mari tudung dengan kain;,"Janji tuan janji palsu,",Janji sudah berubah lain.,Johor dan Melaka,Nasihat & Moral,True,"Bunga ros dalam pasu, Mari tudung dengan kain;; Janji tuan janji palsu, Janji sudah berubah lain."
2627,"Bunga ros batang berduri,",Petik mari dara jelita;,"Kalau tuan sudikan kami,",Saya menunggu sepenuh mata.,Johor dan Melaka,Nasihat & Moral,True,"Bunga ros batang berduri, Petik mari dara jelita;; Kalau tuan sudikan kami, Saya menunggu sepenuh mata."
2628,"Bunga sena kuning mencelah,",Dibawa angin gugur bersepah;,"Saya yang hina buang sebelah,",Hidup yang hina laksana sampah.,Johor dan Melaka,Nasihat & Moral,True,"Bunga sena kuning mencelah, Dibawa angin gugur bersepah;; Saya yang hina buang sebelah, Hidup yang hina laksana sampah."
2629,"Bunga telur bertekat-tekat,",Mari dikarang berikat-ikat;,"Adik duduk tersimpuh rapat,",Abang akan duduk dekat.,Johor dan Melaka,Nasihat & Moral,True,"Bunga telur bertekat-tekat, Mari dikarang berikat-ikat;; Adik duduk tersimpuh rapat, Abang akan duduk dekat."
2630,"Burung Belatuk kepalanya merah,",Terbang ke hulu menyongsong angin;,"Tabiklah datuk jangan nak marah,",Anak dagang tumpang bermain.,Johor dan Melaka,Nasihat & Moral,True,"Burung Belatuk kepalanya merah, Terbang ke hulu menyongsong angin;; Tabiklah datuk jangan nak marah, Anak dagang tumpang bermain."
2631,"Burung berbunyi awan melindung,",Patah galah haluan perahu;,Kau sawa aku tedung.,Alah menang belum tahu.,Johor dan Melaka,Nasihat & Moral,True,"Burung berbunyi awan melindung, Patah galah haluan perahu;; Kau sawa aku tedung. Alah menang belum tahu."
2632,"Burung berbunyi awan melindung,",Patah galah di hujung desa;,"Kau sawa aku tedung,",Sama-sama mengadu bisa.,Johor dan Melaka,Nasihat & Moral,True,"Burung berbunyi awan melindung, Patah galah di hujung desa;; Kau sawa aku tedung, Sama-sama mengadu bisa."
2633,"Burung cak jatuh ke paya,",Disambar enggang sambil melompat;,"Jangan diharap kepada saya,",Dagang yang hina tidak bertempat.,Johor dan Melaka,Nasihat & Moral,True,"Burung cak jatuh ke paya, Disambar enggang sambil melompat;; Jangan diharap kepada saya, Dagang yang hina tidak bertempat."
2634,"Burung disebut si burung merak,",Mencari ratu istana rimba;,"Untung sabut timbul nampak,",Untung batu tenggelam hamba.,Johor dan Melaka,Nasihat & Moral,True,"Burung disebut si burung merak, Mencari ratu istana rimba;; Untung sabut timbul nampak, Untung batu tenggelam hamba."
2635,"Burung helang terbang dekat,",Dahan beringin tempat titinya;,"Barang yang hilang takkan dapat,",Cari yang lain akan gantinya.,Johor dan Melaka,Nasihat & Moral,True,"Burung helang terbang dekat, Dahan beringin tempat titinya;; Barang yang hilang takkan dapat, Cari yang lain akan gantinya."
2636,"Burung jelatik terbang ke ladang,",Dapat dicekup jangan dipicit;,"Pokok cantik bertambah rendang,",Buah di pokok cuma sebiji.,Johor dan Melaka,Nasihat & Moral,True,"Burung jelatik terbang ke ladang, Dapat dicekup jangan dipicit;; Pokok cantik bertambah rendang, Buah di pokok cuma sebiji."
2637,"Burung kedidi terbang ke pantai,",Deras jantan dari betina;,"Sebab sebiji rosak setangkai,",Selalu diranggah apa guna.,Johor dan Melaka,Nasihat & Moral,True,"Burung kedidi terbang ke pantai, Deras jantan dari betina;; Sebab sebiji rosak setangkai, Selalu diranggah apa guna."
2638,"Burung kedidi terbang ke pantai,",Terbang mari berkawan-kawan;,"Ingin nak petik buah di tangkai,",Takut pula rosak sedahan.,Johor dan Melaka,Nasihat & Moral,True,"Burung kedidi terbang ke pantai, Terbang mari berkawan-kawan;; Ingin nak petik buah di tangkai, Takut pula rosak sedahan."
2639,"Burung merah terbang ke laut,",Sampai ke laut mengangkut sarang;,"Air bah kapal tak hanyut,",Inikan pula kemarau panjang.,Johor dan Melaka,Nasihat & Moral,True,"Burung merah terbang ke laut, Sampai ke laut mengangkut sarang;; Air bah kapal tak hanyut, Inikan pula kemarau panjang."
2640,"Burung merbuk di tepi pekan,",Pipit tuli mati terjerat;,"Buah mabuk jangan dimakan,",Pokok berduri jangan dipanjat.,Johor dan Melaka,Nasihat & Moral,True,"Burung merbuk di tepi pekan, Pipit tuli mati terjerat;; Buah mabuk jangan dimakan, Pokok berduri jangan dipanjat."
2641,"Burung merpati di dalam sangkar,",Baru sepurnama dapat dijerat;,"Jika kita rajin belajar,",Ilmu berguna banyak didapat.,Johor dan Melaka,Nasihat & Moral,True,"Burung merpati di dalam sangkar, Baru sepurnama dapat dijerat;; Jika kita rajin belajar, Ilmu berguna banyak didapat."
2642,"Burung nuri terbang melayang,",Hinggap mari di celah dahan;,"Walau nasi sudah terhidang,",Tidak disuap masakan makan.,Johor dan Melaka,Nasihat & Moral,True,"Burung nuri terbang melayang, Hinggap mari di celah dahan;; Walau nasi sudah terhidang, Tidak disuap masakan makan."
2643,"Burung nuri ekornya panjang,",Hinggap mari rumah Cik Ali;,"Sudah lama hidup membujang,",Hajat hendak beristeri.,Johor dan Melaka,Nasihat & Moral,True,"Burung nuri ekornya panjang, Hinggap mari rumah Cik Ali;; Sudah lama hidup membujang, Hajat hendak beristeri."
2644,"Burung perling matanya merah,",Hendak memakan tempulur labu;,"Sahabat menghilang nampak marah,",Tersinggung kawan dalam kalbu.,Johor dan Melaka,Nasihat & Moral,True,"Burung perling matanya merah, Hendak memakan tempulur labu;; Sahabat menghilang nampak marah, Tersinggung kawan dalam kalbu."
2645,"Burung pipit terbang ke sarang,",Endut berseru puyuh menyahut;,"Bukit ditentang pun hilang,",Baik diturut pulau di laut.,Johor dan Melaka,Nasihat & Moral,True,"Burung pipit terbang ke sarang, Endut berseru puyuh menyahut;; Bukit ditentang pun hilang, Baik diturut pulau di laut."
2646,"Burung pipit di dalam bakul,",Ambil seekor berikan saya;,"Alang bukit lagi kucangkul,",Ini pula tanah paya.,Johor dan Melaka,Nasihat & Moral,True,"Burung pipit di dalam bakul, Ambil seekor berikan saya;; Alang bukit lagi kucangkul, Ini pula tanah paya."
2647,"Burung puyuh meniti di batang,",Batang manggis condong ke paya:,Kebaya labuh bersanggul lintang.,Senyum manis di pagi raya.,Johor dan Melaka,Nasihat & Moral,True,"Burung puyuh meniti di batang, Batang manggis condong ke paya:; Kebaya labuh bersanggul lintang. Senyum manis di pagi raya."
2648,Burung serindit tidur tergantung.,Tergantung mari di alang tengah;,"Tabiklah datuk empunya kampung,",Kami bermain di tengah-tengah.,Johor dan Melaka,Nasihat & Moral,True,"Burung serindit tidur tergantung. Tergantung mari di alang tengah;; Tabiklah datuk empunya kampung, Kami bermain di tengah-tengah."
2649,Burung serindit terbang melayang.,Turun ke tanah makan padi;,"Kita terselit di kampung orang,",Biar pandai membawa diri.,Johor dan Melaka,Nasihat & Moral,True,"Burung serindit terbang melayang. Turun ke tanah makan padi;; Kita terselit di kampung orang, Biar pandai membawa diri."
2650,"Burung serindit di sawah padi,",Habis pulut dimakan tempua;,"Tidak sakit atau mati,",Lambat laun berjumpa jua.,Johor dan Melaka,Nasihat & Moral,True,"Burung serindit di sawah padi, Habis pulut dimakan tempua;; Tidak sakit atau mati, Lambat laun berjumpa jua."
2651,"Burung tuli mandi berhujan,",Bolehlah mandi sekali lagi;,"Orang tua menjunjung uban,",Bolehlah masuk ke medan lagi.,Johor dan Melaka,Nasihat & Moral,True,"Burung tuli mandi berhujan, Bolehlah mandi sekali lagi;; Orang tua menjunjung uban, Bolehlah masuk ke medan lagi."
2652,"Cacak kelong Bagan Tujuh,",Jerjaknya sampai ke tepi;,"Kalau tuan berani sungguh,",Saya ikut sampai ke mati.,Johor dan Melaka,Nasihat & Moral,True,"Cacak kelong Bagan Tujuh, Jerjaknya sampai ke tepi;; Kalau tuan berani sungguh, Saya ikut sampai ke mati."
2653,"Cantik menyambar bagi dipenting,",Hujan menitik tepi pagar;,"Tahan hempas tahan banting,",Tahan dititik tahan dibakar.,Johor dan Melaka,Nasihat & Moral,True,"Cantik menyambar bagi dipenting, Hujan menitik tepi pagar;; Tahan hempas tahan banting, Tahan dititik tahan dibakar."
2654,"Cantik semacam anak patung,",Baju merah baju kurung;,"Nasib berniaga kalau mahu untung,",Modal sedikit jadi sekarung.,Johor dan Melaka,Nasihat & Moral,True,"Cantik semacam anak patung, Baju merah baju kurung;; Nasib berniaga kalau mahu untung, Modal sedikit jadi sekarung."
2655,"Cari kapas hutan Merlimau,",Padam api tinggal bara;,"Kalau lepas mulut rimau,",Tempuh lalang takut juga.,Johor dan Melaka,Nasihat & Moral,True,"Cari kapas hutan Merlimau, Padam api tinggal bara;; Kalau lepas mulut rimau, Tempuh lalang takut juga."
2656,"Cempaka dipukul ribut,",Jatuh setangkai Laut Semarang;,Di mulut naga lagi direbut.,Inikan pula di tangan orang.,Johor dan Melaka,Nasihat & Moral,True,"Cempaka dipukul ribut, Jatuh setangkai Laut Semarang;; Di mulut naga lagi direbut. Inikan pula di tangan orang."
2657,Cendana sarang tempurung.,Encik Tambun menggulai siput;,"Nyawa merat seperti burung,",Laksana embun di hujung rumput.,Johor dan Melaka,Nasihat & Moral,True,"Cendana sarang tempurung. Encik Tambun menggulai siput;; Nyawa merat seperti burung, Laksana embun di hujung rumput."
2658,"Cepu manis tidak bergaram,",Garam masin dengan ikan;,"Awan tersengih bumi karam,",Cari lain saya sumpahkan.,Johor dan Melaka,Nasihat & Moral,True,"Cepu manis tidak bergaram, Garam masin dengan ikan;; Awan tersengih bumi karam, Cari lain saya sumpahkan."
2659,"Cik Abas orang Palembang,",Naik perahu duduk bertentang;,Hutan kutebas jadi padang.,Biar senang rimau datang.,Johor dan Melaka,Nasihat & Moral,True,"Cik Abas orang Palembang, Naik perahu duduk bertentang;; Hutan kutebas jadi padang. Biar senang rimau datang."
2660,"Cik Abu orang Peringgit,",Siang malam main perahu;,"Buku tebu boleh kugigit,",Buku buluh belum tahu.,Johor dan Melaka,Nasihat & Moral,True,"Cik Abu orang Peringgit, Siang malam main perahu;; Buku tebu boleh kugigit, Buku buluh belum tahu."
2661,"Cik Aki menjala ikan,",Dapat ikan jual di pekan;,Gunung tinggi siapa timbunkan?,Duri di hutan siapa tajamkan?,Johor dan Melaka,Nasihat & Moral,True,"Cik Aki menjala ikan, Dapat ikan jual di pekan;; Gunung tinggi siapa timbunkan? Duri di hutan siapa tajamkan?"
2662,"Cik Ali anak Asahan,",Rupa cantik jalan perlahan;,"Jalak berkokok biring pun tekan,",Ayam denak bolehkah tahan?,Johor dan Melaka,Nasihat & Moral,True,"Cik Ali anak Asahan, Rupa cantik jalan perlahan;; Jalak berkokok biring pun tekan, Ayam denak bolehkah tahan?"
2663,"Cik Ali main guli,",Main guli masuk lubang;,"Apa peduli cincin di jari,",Cincin di jari diberi abang.,Johor dan Melaka,Nasihat & Moral,True,"Cik Ali main guli, Main guli masuk lubang;; Apa peduli cincin di jari, Cincin di jari diberi abang."
2664,Cik Ali memacu kuda.,Jangan diregang tali ragam;,"Asal matahari, matahari juga.",Bulan terbit terangkan alam.,Johor dan Melaka,Nasihat & Moral,True,"Cik Ali memacu kuda. Jangan diregang tali ragam;; Asal matahari, matahari juga. Bulan terbit terangkan alam."
2665,"Cik Ali pergi berperang,",Pergi berperang dengan senjata:,"Awan di langit kalau terang,",Cahaya bintang baru nyata.,Johor dan Melaka,Nasihat & Moral,True,"Cik Ali pergi berperang, Pergi berperang dengan senjata:; Awan di langit kalau terang, Cahaya bintang baru nyata."
2666,Cik Bedah pergi ke pekan.,Sampai di pekan membeli rotan;,"Kalau sudah bertuah badan,",Batu di tangan menjadi intan.,Johor dan Melaka,Nasihat & Moral,True,"Cik Bedah pergi ke pekan. Sampai di pekan membeli rotan;; Kalau sudah bertuah badan, Batu di tangan menjadi intan."
2667,Cik Dayang menggulung benang.,Budak-budak bermain guli;,"Hamba seorang duduk mengenang,",Orang dikenang bukan peduli.,Johor dan Melaka,Nasihat & Moral,True,"Cik Dayang menggulung benang. Budak-budak bermain guli;; Hamba seorang duduk mengenang, Orang dikenang bukan peduli."
2668,Cik Dayang berkain batik.,Memakai tudung sutera Cina;,"Semakin kupandang bertambah cantik,",Makan tak kenyang tidur tak lena.,Johor dan Melaka,Nasihat & Moral,True,"Cik Dayang berkain batik. Memakai tudung sutera Cina;; Semakin kupandang bertambah cantik, Makan tak kenyang tidur tak lena."
2669,Cik Dol anak Cik Tahir.,Tangkap belalang di celah batu;,"Emas sekati intan setahil,",Cari tukang ikatkan satu.,Johor dan Melaka,Nasihat & Moral,True,"Cik Dol anak Cik Tahir. Tangkap belalang di celah batu;; Emas sekati intan setahil, Cari tukang ikatkan satu."
2670,Cik Esah luka telunjuk.,"Apa ubat, pucuk jambu;","Jangan tuan nak tunjuk-tunjuk,",Pandang mata saya dah tahu.,Johor dan Melaka,Nasihat & Moral,True,"Cik Esah luka telunjuk. Apa ubat, pucuk jambu;; Jangan tuan nak tunjuk-tunjuk, Pandang mata saya dah tahu."
2671,Cik Esah makan mentimun.,Buang kulit belakang kota;,"Apa susah angin nak turun,",Pedoman ada pada kita.,Johor dan Melaka,Nasihat & Moral,True,"Cik Esah makan mentimun. Buang kulit belakang kota;; Apa susah angin nak turun, Pedoman ada pada kita."
2672,"Cik Esah pandai menilik,",Kerat limau sambil melintang;,"Tembak rusa kijang terpekik,",Sampai tengok rimau terbongkang.,Johor dan Melaka,Nasihat & Moral,True,"Cik Esah pandai menilik, Kerat limau sambil melintang;; Tembak rusa kijang terpekik, Sampai tengok rimau terbongkang."
2673,Cik Jaapar pergi ke Pilah.,Waktu malam jalan bertongkat;,"Kecil besar apa dipilih,",Sudah tentu buah seikat.,Johor dan Melaka,Nasihat & Moral,True,"Cik Jaapar pergi ke Pilah. Waktu malam jalan bertongkat;; Kecil besar apa dipilih, Sudah tentu buah seikat."
2674,"Cik Mahat orang di desa,",Duduk menjemur tepi paya;,"Luar sihat dalam bisa,",Cari bomoh ubatkan saya.,Johor dan Melaka,Nasihat & Moral,True,"Cik Mahat orang di desa, Duduk menjemur tepi paya;; Luar sihat dalam bisa, Cari bomoh ubatkan saya."
